name,price,link,image
"Bac de rangement à jouets For Living pour chambre/salle de jeu/vestibule, 12 bacs, espresso",,https://www.canadiantire.ca/fr/pdp/bac-de-rangement-a-jouets-for-living-pour-chambre-salle-de-jeu-vestibule-12-bacs-espresso-0682997p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0682997/for-living-12-bin-organizer-espresso-6827511c-2c68-46cc-b3da-c26d76e7f66f-jpgrendition.jpg?im=whresize&wid=200&hei=200
"For Living Acadia - Rideaux et moustiquaire pour gazebo, 155 x 132 x 85 po",,https://www.canadiantire.ca/fr/pdp/for-living-acadia-rideaux-et-moustiquaire-pour-gazebo-155-x-132-x-85-po-0881701p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881701/for-living-wall-netting-for-acadia-gazebo-0881609-57c85a61-0e40-4823-ac61-0c6333970324-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Highfield - Balançelle avec auvent et coussins résistant aux UV, 3 places, taupe",,https://www.canadiantire.ca/fr/pdp/canvas-highfield-balancelle-avec-auvent-et-coussins-resistant-aux-uv-3-places-taupe-0882299p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882299/canvas-highfield-swing-994ccefa-fb21-4bb1-9df3-4f1f250e546b-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Kingsmere - Gazebo , 1 niveau, 10 x 10 pi",,https://www.canadiantire.ca/fr/pdp/canvas-kingsmere-gazebo-1-niveau-10-x-10-pi-0881873p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881873/canvas-kingsmere-single-tier-gazebo-10x10--64e3c246-cd90-4aa6-8b3d-70d3bb755f19-jpgrendition.jpg?im=whresize&wid=200&hei=200
Auvent de piscine Swimways pour piscines de 14 à 16 pi,,https://www.canadiantire.ca/fr/pdp/auvent-de-piscine-swimways-pour-piscines-de-14-a-16-pi-0813966p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-fun/pool-maintenance/0813966/swimways-pool-canopy-14-16ft-pools-a133b43e-5c2b-41b5-b17a-4fc6ba302c17-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Pistolet pulvérisateur pneumatique à peinture Mastercraft HVLP pour surfaces métalliques, 36 morceaux",,https://www.canadiantire.ca/fr/pdp/pistolet-pulverisateur-pneumatique-a-peinture-mastercraft-hvlp-pour-surfaces-metalliques-36-morceaux-0589311p.html,https://media-www.canadiantire.ca/product/fixing/tools/air-tools-accessories/0589311/mastercraft-36pcs-air-powered-spray-gun-set-c664dc3e-5458-43e1-b0a4-7717ad102b8b-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche botanique For Living en CAV/E, 72 x 72 po",,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-botanique-for-living-en-cav-e-72-x-72-po-0634785p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634785/for-living-peva-shower-curtain-botanical-acc4dd7a-abf1-42ba-b656-255771809c42-jpgrendition.jpg?im=whresize&wid=200&hei=200
Range-tout empilable pour sèche-cheveux The Home Edit par iDesign,,https://www.canadiantire.ca/fr/pdp/range-tout-empilable-pour-seche-cheveux-the-home-edit-par-idesign-0636321p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-d64e686e-395b-4b43-ae11-6447f7395195-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Chaise pliante portative en métal à dossier haut FOR LIVING, rembourrée, blanc",,https://www.canadiantire.ca/fr/pdp/chaise-pliante-portative-en-metal-a-dossier-haut-for-living-rembourree-blanc-0680262p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0680262/for-living-fabric-high-back-folding-chair-white--41e144b3-8615-43ef-9a62-d7347bb42bf2-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Pistolet pulvérisateur à peinture et à apprêt Mastercraft, 3 pces",,https://www.canadiantire.ca/fr/pdp/pistolet-pulverisateur-a-peinture-et-a-appret-mastercraft-3-pces-0589807p.html,https://media-www.canadiantire.ca/product/fixing/tools/air-tools-accessories/0589807/mastercraft-3-piece-spray-gun-kit-760d2bb0-320f-4573-a641-0e0212ffeea2-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Holbrook - Gazebo à toit rigide octogonal, 14,5 x 12,5 pi",,https://www.canadiantire.ca/fr/pdp/canvas-holbrook-gazebo-a-toit-rigide-octogonal-14-5-x-12-5-pi-0882283p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882283/canvas-holbrook-octagonal-gazebo-14-5-x-12-5--7e98399e-0072-4e82-ad58-3742db74f82d-jpgrendition.jpg?im=whresize&wid=200&hei=200
"For Living Lakeside - Rideaux en tissu pour gazebo, beige, 118 x 118 x 79 po",,https://www.canadiantire.ca/fr/pdp/for-living-lakeside-rideaux-en-tissu-pour-gazebo-beige-118-x-118-x-79-po-0881611p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0881611/for-living-lakeside-collection-gazebo-walls--fb0de629-9d30-43df-87ce-ac2c6bbf67d9-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Meuble-lavabo CANVAS Gibsons, 2 portes, gris, 30 po",,https://www.canadiantire.ca/fr/pdp/meuble-lavabo-canvas-gibsons-2-portes-gris-30-po-0636349p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0636349/canvas-gibsons-30-vanity-double-doors-grey-woodgrain-a30907e0-873b-4f8a-bd10-32ba01ff2232-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de coin de douche For Living en aluminium antirouille à 2 tablettes réglables avec succion, 3 x 10 x 7,25 po",14.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-coin-de-douche-for-living-en-aluminium-antirouille-a-2-tablettes-reglables-avec-succion-3-x-10-x-7-25-po-0632484p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632484/for-living-aluminum-suction-corner-caddy-05dff884-bd3b-44ca-a394-1b6fc1a40826-jpgrendition.jpg?im=whresize&wid=200&hei=200
Fauteuil de jeu Bluetooth sur pied X Rocker EVO Pro 4.1,259.93,https://www.canadiantire.ca/fr/pdp/fauteuil-de-jeu-bluetooth-sur-pied-x-rocker-evo-pro-4-1-1680117p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3996219/recoded-to-1680117-0a8072a0-2aab-4829-8eae-0b936c6c3fda-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tabouret pliant portatif en métal For Living avec dossier, rembourré, noir",19.93,https://www.canadiantire.ca/fr/pdp/tabouret-pliant-portatif-en-metal-for-living-avec-dossier-rembourre-noir-0680340p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0680340/for-living-folding-stool-with-back-support-7b25f796-a47c-490a-9aa0-ae3191d6a78a.png?im=whresize&wid=200&hei=200
"Poubelle compacte en plastique Umbra Hydra, blanc métallique, 9 L",,https://www.canadiantire.ca/fr/pdp/poubelle-compacte-en-plastique-umbra-hydra-blanc-metallique-9-l-0636284p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636284/umbra-hydra-waste-can-650866a5-ca44-4769-8f57-6e451bcfef72-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Organisateur d’outils suspendu pour cheveux The Home Edit par iDesign, résistant à la chaleur",,https://www.canadiantire.ca/fr/pdp/organisateur-d-outils-suspendu-pour-cheveux-the-home-edit-par-idesign-resistant-a-la-chaleur-0636328p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-c1b6b39e-fa2c-44f8-9813-64d289c7174e-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Chaise à dîner CANVAS Evans Creek, beige",99.93,https://www.canadiantire.ca/fr/pdp/chaise-a-diner-canvas-evans-creek-beige-1680108p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680108/canvas-evans-creek-dining-chair-grey-15bf21bd-8630-4af7-8e36-056c99c77c78-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Fauteuil de jeu d'ordinateur/bureau ergonomique pivotant et réglable avec lumières à DEL X Rocker Strike RGB, noir",199.93,https://www.canadiantire.ca/fr/pdp/fauteuil-de-jeu-d-ordinateur-bureau-ergonomique-pivotant-et-reglable-avec-lumieres-a-del-x-rocker-strike-rgb-noir-1680118p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3997603/x-rocker-strike-rgb-add4892f-e720-4fdd-9b70-175b502ed1b4-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Trousse de toilette transparente avec contenants et bouteilles de voyage antifuites et rechargeable Maple Leaf, paq. 16",7.93,https://www.canadiantire.ca/fr/pdp/trousse-de-toilette-transparente-avec-contenants-et-bouteilles-de-voyage-antifuites-et-rechargeable-maple-leaf-paq-16-0763691p.html,https://media-www.canadiantire.ca/product/playing/camping/backpacks-luggage-accessories/0763691/bottle-set-16-pcs-705de1be-548f-4a4d-9886-4b68f018ffb9-jpgrendition.jpg?im=whresize&wid=200&hei=200
Aspirateur robot et vadrouille iRobot Roomba Combo J7+ à vidage automatique mains libres,699.93,https://www.canadiantire.ca/fr/pdp/aspirateur-robot-et-vadrouille-irobot-roomba-combo-j7-a-vidage-automatique-mains-libres-0437119p.html,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437119/irobot-roomba-combo-j7-robot-vacuum-and-mop-6cdf90d8-8752-4e01-bfe7-75e7ede012a0-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Balance de cuisine numérique étanche KitchenAid, blanc, 11 lb/5 kg",16.93,https://www.canadiantire.ca/fr/pdp/balance-de-cuisine-numerique-etanche-kitchenaid-blanc-11-lb-5-kg-1426614p.html,https://media-www.canadiantire.ca/product/living/kitchen/kitchen-tools-thermometers/1426614/ka-11lb-5kg-waterproof-digital-kitchen-scale-white-1889508b-ab78-47f3-9b92-5091b593327a.png?im=whresize&wid=200&hei=200
"Plateau TV et table portable Maison Kleen Tilt-a-Table, réglable en hauteur, pour ordinateur portable, blanc",22.93,https://www.canadiantire.ca/fr/pdp/plateau-tv-et-table-portable-maison-kleen-tilt-a-table-reglable-en-hauteur-pour-ordinateur-portable-blanc-0680599p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0680599/tilt-a-table-white--cdb2926c-edc3-4cbb-b79f-9d8b917129b0-jpgrendition.jpg?im=whresize&wid=200&hei=200
Range-accessoires de bain surdimensionné Type A,24.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-bain-surdimensionne-type-a-0634808p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634808/type-a-radiant-shower-caddy-oversized-e438b193-939d-460a-b125-d26a45e5890f-jpgrendition.jpg?im=whresize&wid=200&hei=200
"PADERNO Vida - Barbecue et fumoir portatif au propane, 2 brûleurs avec sac de transport",199.93,https://www.canadiantire.ca/fr/pdp/paderno-vida-barbecue-et-fumoir-portatif-au-propane-2-bruleurs-avec-sac-de-transport-0850002p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-cooking/0850002/vida-by-paderno-portable-gas-c2b019fd-37f9-4215-ab0f-32ed22d32a2b-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Four à pizza de table portatif au gaz Vida par PADERNO, 1 brûleur, 12 po",279.99,https://www.canadiantire.ca/fr/pdp/four-a-pizza-de-table-portatif-au-gaz-vida-par-paderno-1-bruleur-12-po-0850001p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-cooking/0850001/vida-by-paderno-pizza-oven-c3f6852d-30b5-4ad8-96fe-41ea01ff0eaa-jpgrendition.jpg?im=whresize&wid=200&hei=200
Aspirateur sans fil Dyson V15s Detect Submarine,899.93,https://www.canadiantire.ca/fr/pdp/aspirateur-sans-fil-dyson-v15s-detect-submarine-0437144p.html,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437144/dyson-v15-detect-submarine-cordless-stick-vacuum-a46cfb84-428c-4b85-ad6f-c6eb22d6567d-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tapis chiens Hartz Home Protection Miracle Guard, stand, P25",14.93,https://www.canadiantire.ca/fr/pdp/tapis-chiens-hartz-home-protection-miracle-guard-stand-p25-2420964p.html,https://media-www.canadiantire.ca/product/living/pet-care/pet-accessories/2420964/home-protection-miracle-guard-dog-pads-regular-25-count-e3a7ea59-609d-41dc-b997-2b0f4f54948e-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Serviette de sport de camping Outbound en microfibre compacte et légère avec sac, absorbante et à séchage rapide, 29 x 55 po",11.93,https://www.canadiantire.ca/fr/pdp/serviette-de-sport-de-camping-outbound-en-microfibre-compacte-et-legere-avec-sac-absorbante-et-a-sechage-rapide-29-x-55-po-0765766p.html,https://media-www.canadiantire.ca/product/playing/camping/camping-accessories/0765766/outbound-micro-fibre-towel-068a58a3-d354-42c1-aa49-33755dd531e8-jpgrendition.jpg?im=whresize&wid=200&hei=200
Fauteuil de jeu pliable Nintendo Super Peach X-Rocker avec illustration de personnage,49.93,https://www.canadiantire.ca/fr/pdp/fauteuil-de-jeu-pliable-nintendo-super-peach-x-rocker-avec-illustration-de-personnage-4990067p.html,https://media-www.canadiantire.ca/product/living/home-decor/furniture/4990067/x-rocker-super-mario-rocker-peach-79839796-159a-494c-af8c-56d471eba5bf-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Briquettes de charbon de bois Kingsford Match Light Instant pour barbecue, 3,6 kg",9.93,https://www.canadiantire.ca/fr/pdp/briquettes-de-charbon-de-bois-kingsford-match-light-instant-pour-barbecue-3-6-kg-0850105p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-cooking-fuels-flavours/0850105/kingsford-matchlight-8lb-8eee3b06-a88a-43ab-a163-c80cca61f643-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Lavabo de salle de bains oval central à encastrer Foremost Olivia, 4 po, 20 x 17 x 8 po, blanc",29.93,https://www.canadiantire.ca/fr/pdp/lavabo-de-salle-de-bains-oval-central-a-encastrer-foremost-olivia-4-po-20-x-17-x-8-po-blanc-0633492p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0633492/foremost-olivia-oval-drop-sink-white-408d2362-ef09-4765-b73e-4059232e88c3.png?im=whresize&wid=200&hei=200
"Tapis gonflable avec auvent Swim School pour bébé, 28 po, 6 à 18 mois",24.93,https://www.canadiantire.ca/fr/pdp/tapis-gonflable-avec-auvent-swim-school-pour-bebe-28-po-6-a-18-mois-0813502p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-fun/pools-spas/0813502/baby-splash-mat-with-removable-canopy-71890fca-6afa-4728-b943-4efa1e9fb0af-jpgrendition.jpg?im=whresize&wid=200&hei=200
Autocollant mural interactif Wall Stories Peppa Pig,19.93,https://www.canadiantire.ca/fr/pdp/autocollant-mural-interactif-wall-stories-peppa-pig-3998172p.html,https://media-www.canadiantire.ca/product/fixing/paint/paint-accessories/3998172/wall-stories-peppa-pig-interactive-wall-sticker-6ec278cf-c364-4e5b-b92c-2144d5764a51-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Radiateur portatif Remington Heat Hog, 9 000 BTU",129.93,https://www.canadiantire.ca/fr/pdp/radiateur-portatif-remington-heat-hog-9-000-btu-0766332p.html,https://media-www.canadiantire.ca/product/playing/camping/camping-living/0766332/heat-hog-9-000-btu-lp-portable-heater-ea3bc3ee-5c9e-44de-8d3c-1e79893573cd-jpgrendition.jpg?im=whresize&wid=200&hei=200
Nettoyeur de tapis vertical avec fil CarpetXpert de Shark avec technologie Stainstriker,199.93,https://www.canadiantire.ca/fr/pdp/nettoyeur-de-tapis-vertical-avec-fil-carpetxpert-de-shark-avec-technologie-stainstriker-0437170p.html,https://media-www.canadiantire.ca/product/living/cleaning/vacuums-and-floorcare/0437170/shark-carpetxpert-upright-carpet-cleaner-83a9a449-4b5f-43db-83e3-d42f147ee02c-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Table pliante en plastique For Living avec poignée, robuste et portative, 6 pi, blanc",59.93,https://www.canadiantire.ca/fr/pdp/table-pliante-en-plastique-for-living-avec-poignee-robuste-et-portative-6-pi-blanc-0681541p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0681541/for-living-heavy-duty-6-folding-table-d2eb99aa-1239-428a-9a80-27d92c25fcd4.png?im=whresize&wid=200&hei=200
"Balai d’essuie-glace Reflex Platinum toutes saisons, tailles variées",22.99,https://www.canadiantire.ca/fr/pdp/balai-d-essuie-glace-reflex-platinum-toutes-saisons-tailles-variees-0211866p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/wiper-blades/0211867/14-reflex-platinum-wiper-1b37faa6-1c03-4171-a9cd-eb1e6130e4f3-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Jeux de société classiques en bois 7-en-1 TCG Toys, 6 ans et plus",27.93,https://www.canadiantire.ca/fr/pdp/jeux-de-societe-classiques-en-bois-7-en-1-tcg-toys-6-ans-et-plus-0504654p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/toys/toys-games/0504654/-7-in-1-classic-wood-game-set-1bf624f3-9cbb-4b5c-89d4-197db7ac74f3-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Table pliante portative Likewise en résine avec poignée, 5 pi, noir",49.93,https://www.canadiantire.ca/fr/pdp/table-pliante-portative-likewise-en-resine-avec-poignee-5-pi-noir-0687900p.html,https://media-www.canadiantire.ca/product/living/home-decor/folding-furniture/0687900/for-living-5-folding-table-88d006f2-cf30-4885-b3ad-120002c7bd26-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Rideau de douche CANVAS Cleanse en CAV/E, cubes 3D, 72 x 72 po",9.93,https://www.canadiantire.ca/fr/pdp/rideau-de-douche-canvas-cleanse-en-cav-e-cubes-3d-72-x-72-po-0632160p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632160/cleanse-3d-cubes-shower-curtain-c14bdac1-00f2-43fb-8286-04c335e826e3-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Jeu de cribbage Outside Inside Games Backpack, format de voyage avec sac de rangement",14.93,https://www.canadiantire.ca/fr/pdp/jeu-de-cribbage-outside-inside-games-backpack-format-de-voyage-avec-sac-de-rangement-0765894p.html,https://media-www.canadiantire.ca/product/playing/camping/camping-accessories/0765894/outside-inside-cribbage-backpack-game-c5d51f40-a7d6-4f2a-9492-52730de12e6a-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de douche en métal 3M Command résistant à la rouille, nickel satiné",17.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-en-metal-3m-command-resistant-a-la-rouille-nickel-satine-0635788p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0635788/3m-command-metal-bath-caddy-0c2e4911-82b4-4839-bf6d-32e2b9cf763c-jpgrendition.jpg?im=whresize&wid=200&hei=200
Table de tennis de table Eastpoint Sports Hyper Pong à 4 voies,99.93,https://www.canadiantire.ca/fr/pdp/table-de-tennis-de-table-eastpoint-sports-hyper-pong-a-4-voies-1841557p.html,https://media-www.canadiantire.ca/product/playing/team-sports-and-golf/indoor-games/1841557/hyper-pong-4-way-table-tennis-table-7332a1c5-f5ae-40ab-b598-b1b9c28c81d3-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Tringle à tension réglable pour rideau de douche For Living antirouille, chrome, 52 à 86 po",18.93,https://www.canadiantire.ca/fr/pdp/tringle-a-tension-reglable-pour-rideau-de-douche-for-living-antirouille-chrome-52-a-86-po-0630444p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0630444/for-living-86-tension-rod-chrome--2a43b571-cb31-477d-8d51-b91c088bf26a-jpgrendition.jpg?im=whresize&wid=200&hei=200
"CANVAS Spadina - Ensemble bistro de jardin pliant en acier, gris, paq. 3",139.93,https://www.canadiantire.ca/fr/pdp/canvas-spadina-ensemble-bistro-de-jardin-pliant-en-acier-gris-paq-3-0882234p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882234/canvas-spadina-3-piece-folding-bistro-set-2e8d8d24-fca8-4fb7-bd91-f5d9a4b9df8c-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Range-accessoires de douche en forme de panier For Living en aluminium antirouille avec crochet, 3 x 11 x 5 po",11.93,https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-en-forme-de-panier-for-living-en-aluminium-antirouille-avec-crochet-3-x-11-x-5-po-0632483p.html,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632483/for-living-aluminum-suction-basket-caddy-d42d6119-cbb9-4606-84ee-0a8db53b08ab-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Lavabo de salle de bains oval central à encastrer American Standard Ravenna, 4 po, blanc",74.93,https://www.canadiantire.ca/fr/pdp/lavabo-de-salle-de-bains-oval-central-a-encastrer-american-standard-ravenna-4-po-blanc-0633465p.html,https://media-www.canadiantire.ca/product/fixing/plumbing/faucets-fixtures/0633465/ravenna-oval-white-bathroom-sink-a22186a7-88f0-4b55-9d5e-ff305bd40e62-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Jeu de circuits de billes de départ pour enfants sur le thème de la jungle Ravensburger Gravitrax, 3 ans et plus",44.93,https://www.canadiantire.ca/fr/pdp/jeu-de-circuits-de-billes-de-depart-pour-enfants-sur-le-theme-de-la-jungle-ravensburger-gravitrax-3-ans-et-plus-1501642p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/toys/toys-games/1501642/gravitrax-junior-bc2bda02-e764-4f08-8720-2a97d9484db6-jpgrendition.jpg?im=whresize&wid=200&hei=200
"Milieu de culture Miracle-Gro AeroGarden Harvest avec DEL, nutriments inclus, blanc",79.93,https://www.canadiantire.ca/fr/pdp/milieu-de-culture-miracle-gro-aerogarden-harvest-avec-del-nutriments-inclus-blanc-0591444p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/gardening/lawn-plant-care/0591444/aerogarden-harvest-white-8aee18d1-a426-47dd-a1e3-1caffa556d96-jpgrendition.jpg?im=whresize&wid=200&hei=200
